Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2021-08-16 15:28:26.2016,11740,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,3,0.0000,2.8956,Running,2.9515,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:28:27.5126,11798,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8308,12,(0.781 0.797 0.813 0.826 0.831 0.737 0.712 0.755 ),NULL
Rest,2021-08-16 15:28:27.5392,11799,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8205,12,(0.781 0.797 0.813 0.826 0.831 0.737 0.712 0.755 ),NULL
InputWindowChange,2021-08-16 15:28:42.5468,12425,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,3,0.0000,4.2085,Running,1.7846,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:28:43.4378,12460,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7167,13,(0.801 0.791 0.761 0.717 0.725 0.754 0.811 0.820 ),NULL
Rest,2021-08-16 15:28:43.4662,12461,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6438,13,(0.801 0.791 0.761 0.717 0.725 0.754 0.811 0.820 ),NULL
InputWindowChange,2021-08-16 15:28:58.4779,13076,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,3,0.0000,5.1074,Running,1.3634,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:28:59.3837,13111,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,3,0.0131,0.0000,Running,1.3634,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:28:59.3859,13111,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,3,0.0131,0.0000,Running,1.3634,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:29:14.3773,13739,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,4,0.0000,0.0000,Running,2.3912,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:29:16.5787,13831,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7200,14,(0.805 0.809 0.755 0.720 0.743 0.767 0.814 0.838 ),NULL
Rest,2021-08-16 15:29:16.6059,13832,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7231,14,(0.805 0.809 0.755 0.720 0.743 0.767 0.814 0.838 ),NULL
InputWindowChange,2021-08-16 15:29:31.6064,14471,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,4,0.0000,2.2014,Running,1.8935,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:29:31.7769,14478,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7315,15,(0.805 0.809 0.755 0.720 0.732 0.767 0.814 0.838 ),NULL
Rest,2021-08-16 15:29:31.8042,14479,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7355,15,(0.805 0.809 0.755 0.720 0.732 0.767 0.814 0.838 ),NULL
InputWindowChange,2021-08-16 15:29:46.7840,15105,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,4,0.0000,2.3694,Running,4.0317,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:29:46.7858,15105,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8562,16,(0.805 0.809 0.755 0.720 0.732 0.856 0.814 0.838 ),NULL
Rest,2021-08-16 15:29:46.8118,15106,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8566,16,(0.805 0.809 0.755 0.720 0.732 0.856 0.814 0.838 ),NULL
InputWindowChange,2021-08-16 15:30:01.7831,15727,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,4,0.0000,2.3694,Running,2.2983,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:30:02.0128,15736,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7595,17,(0.805 0.809 0.755 0.720 0.732 0.856 0.759 0.838 ),NULL
Rest,2021-08-16 15:30:02.0342,15737,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7501,17,(0.805 0.809 0.755 0.720 0.732 0.856 0.759 0.838 ),NULL
InputWindowChange,2021-08-16 15:30:17.0238,16358,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,4,0.0000,2.5953,Running,2.4746,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:30:18.8277,16434,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7226,18,(0.720 0.741 0.736 0.732 0.723 0.753 0.772 0.738 ),NULL
Rest,2021-08-16 15:30:18.8495,16435,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7217,18,(0.720 0.741 0.736 0.732 0.723 0.753 0.772 0.738 ),NULL
InputWindowChange,2021-08-16 15:30:33.8386,17071,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,4,0.0000,4.4008,Running,3.5398,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:30:35.4420,17136,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,4,0.0063,0.0000,Running,3.5398,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:30:35.4441,17136,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,4,0.0063,0.0000,Running,3.5398,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:30:50.4486,17752,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,5,0.0000,0.0000,Running,3.4932,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 15:30:55.4157,17957,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7590,19,(0.742 0.773 0.785 0.780 0.770 0.759 0.727 0.728 ),NULL
Rest,2021-08-16 15:30:55.4427,17958,789e2fd75b1926e71fcc358f81a774b5,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7613,19,(0.742 0.773 0.785 0.780 0.770 0.759 0.727 0.728 ),NULL
InputWindowChange,2021-08-16 15:31:10.4279,18518,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,5,0.0000,4.9681,Running,2.0084,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:31:11.4711,18559,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,5,0.0202,0.0000,Running,2.0084,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:31:11.4721,18559,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,5,0.0202,0.0000,Running,2.0084,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:31:26.4690,19178,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,6,0.0000,0.0000,Running,2.8898,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:31:32.4919,19436,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,6,0.0204,0.0000,Running,2.8898,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:31:32.4974,19436,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,6,0.0204,0.0000,Running,2.8898,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:31:47.4722,20067,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,7,0.0000,0.0000,Running,2.3505,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:31:53.4695,20319,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,7,0.0010,0.0000,Running,2.3505,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:31:53.4710,20319,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,7,0.0010,0.0000,Running,2.3505,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:32:08.4917,20944,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,8,0.0000,0.0000,Running,3.5440,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:32:14.5013,21191,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,8,0.0077,0.0000,Running,3.5440,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:32:14.5023,21191,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,8,0.0077,0.0000,Running,3.5440,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:32:29.4862,21802,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,9,0.0000,0.0000,Running,2.8263,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:32:35.5048,22055,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,9,0.0132,0.0000,Running,2.8263,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:32:35.5063,22055,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,9,0.0132,0.0000,Running,2.8263,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:32:50.5135,22695,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,10,0.0000,0.0000,Running,1.3357,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:32:56.5145,22945,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,10,0.0018,0.0000,Running,1.3357,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:32:56.5161,22945,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,10,0.0018,0.0000,Running,1.3357,30,0.0000,0,0.0000,0,0.3667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
GameStopped,2021-08-16 15:33:03.8586,23254,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,11,0.0000,0.0000,Stopped,1.3357,30,0.0000,0,0.0000,0,0.3667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
